,PI,Expedition,OS region,Reference,URL ref,Method comm,Date/Time,Station,Latitude,Longitude,Depth water [m],Perc [%],Inc dur [h],CaCO3 prod C [mmol/m**3/day],CaCO3 prod C std dev [±],PP C [mmol/m**3/day],PP C std dev [±],coccolith_count,ehux_count
124,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-14T00:00,13,-1.0,-140.0,18.471,31.0,24.0,0.02,0.0,1.26,0.16,,
125,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-14T00:00,13,-1.0,-140.0,30.518,13.0,24.0,0.02,0.0,1.0,0.06,,
126,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-14T00:00,13,-1.0,-140.0,44.181000000000004,5.0,24.0,0.01,0.0,0.56,0.1,,
127,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-14T00:00,13,-1.0,-140.0,68.031,0.8,24.0,0.0,0.0,0.29,0.05,,
128,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-14T00:00,13,-1.0,-140.0,97.626,0.1,24.0,0.01,0.0,0.19,0.04,,
129,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-15T00:00,15,-2.5,-140.0,12.536,52.0,24.0,0.01,0.0,0.64,0.11,,
130,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-15T00:00,15,-2.5,-140.0,19.36,31.0,24.0,0.02,0.0,0.71,0.04,,
131,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-15T00:00,15,-2.5,-140.0,32.287,13.0,24.0,0.02,0.0,0.68,0.12,,
132,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-15T00:00,15,-2.5,-140.0,45.07899999999999,5.0,24.0,0.01,0.0,0.29,0.03,,
133,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-15T00:00,15,-2.5,-140.0,71.683,0.8,24.0,0.0,0.0,0.19,0.0,,
134,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-18T00:00,18,0.5,-132.5,10.247,52.0,24.0,0.02,0.0,0.82,0.12,,
135,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-18T00:00,18,0.5,-132.5,17.539,31.0,24.0,0.02,0.0,0.74,0.05,,
136,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-18T00:00,18,0.5,-132.5,45.86600000000001,5.0,24.0,0.01,0.0,0.32,0.03,,
137,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-18T00:00,18,0.5,-132.5,73.735,0.8,24.0,0.0,0.0,0.12,0.01,,
138,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-18T00:00,18,0.5,-132.5,98.462,0.1,24.0,0.0,0.0,0.11,0.02,,
139,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-19T00:00,19,0.5,-129.92700000000002,11.109000000000002,52.0,24.0,0.03,0.0,0.93,0.07,,
140,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-19T00:00,19,0.5,-129.92700000000002,19.097,31.0,24.0,0.03,0.01,0.81,0.04,,
141,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-19T00:00,19,0.5,-129.92700000000002,45.501000000000005,5.0,24.0,0.01,0.0,0.5,0.15,,
142,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-19T00:00,19,0.5,-129.92700000000002,71.615,0.8,24.0,0.0,0.0,0.23,0.1,,
143,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-21T00:00,21,0.5,-125.6,11.558,52.0,24.0,0.03,0.0,0.95,0.11,,
144,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-21T00:00,21,0.5,-125.6,18.15,31.0,24.0,0.04,0.0,1.16,0.14,,
145,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-21T00:00,21,0.5,-125.6,43.886,5.0,24.0,0.01,0.0,0.54,0.05,,
146,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-21T00:00,21,0.5,-125.6,69.449,0.8,24.0,0.0,0.0,0.11,0.0,,
147,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-21T00:00,21,0.5,-125.6,93.115,0.1,24.0,0.0,0.0,0.06,0.02,,
148,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-22T00:00,22,0.5,-123.4,10.206,52.0,24.0,0.01,0.01,0.49,0.13,,
149,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-22T00:00,22,0.5,-123.4,17.712,31.0,24.0,0.03,0.01,0.84,0.02,,
150,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-22T00:00,22,0.5,-123.4,42.298,5.0,24.0,0.01,0.0,0.41,0.04,,
151,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-22T00:00,22,0.5,-123.4,69.559,0.8,24.0,0.01,0.0,0.2,0.02,,
152,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-22T00:00,22,0.5,-123.4,98.527,0.1,24.0,0.0,0.0,0.14,0.05,,
153,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-23T00:00,23,1.75,-125.0,11.243,52.0,24.0,0.03,0.01,0.78,0.07,,
154,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-23T00:00,23,1.75,-125.0,18.354,31.0,24.0,0.02,0.0,0.67,0.05,,
155,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-23T00:00,23,1.75,-125.0,43.226000000000006,5.0,24.0,0.0,0.0,0.36,0.03,,
156,Balch,EqPac05,Equatorial Pacific,"Balch et al., 2011",doi:10.1016/j.dsr2.2010.08.004,MDT,2005-09-23T00:00,23,1.75,-125.0,68.638,0.8,24.0,0.0,0.0,0.12,0.05,,
157,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_465,43.753,-66.705,1.0,90.0,12.0,0.0,,3.88,,,
158,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_466,43.742,-67.132,1.0,90.0,12.0,0.0,,3.34,,,
159,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_467,43.718999999999994,-67.523,1.0,90.0,12.0,0.0,,4.45,,,
160,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_468,43.699,-68.009,1.0,90.0,12.0,0.03,,18.39,,,
161,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_469,43.68600000000001,-68.358,1.0,90.0,12.0,0.0,,5.3,,,
162,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_470,43.67100000000001,-68.73899999999999,1.0,90.0,12.0,0.59,,25.01,,,
163,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-11T00:00,UW_471,43.65,-69.15899999999999,1.0,90.0,12.0,0.09,,23.39,,,
164,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-22T00:00,UW_474,43.736000000000004,-67.101,1.0,90.0,12.0,0.14,,3.29,,,
165,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-22T00:00,UW_476,43.701,-67.877,1.0,90.0,12.0,0.01,,8.1,,,
166,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-22T00:00,UW_477,43.681000000000004,-68.419,1.0,90.0,12.0,4.37,,34.62,,,
167,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-22T00:00,UW_478,43.667,-68.808,1.0,90.0,12.0,0.01,,6.67,,,
168,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-05-22T00:00,UW_479,43.652,-69.204,1.0,90.0,12.0,0.01,,11.3,,,
169,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-03T00:00,UW_481,43.756,-66.652,1.0,90.0,12.0,0.0,,6.75,,,
170,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-03T00:00,UW_482,43.725,-67.087,1.0,90.0,12.0,0.01,,12.16,,,
171,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-03T00:00,UW_483,43.722,-67.423,1.0,90.0,12.0,0.01,,8.28,,,
172,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-03T00:00,UW_486,43.661,-68.639,1.0,90.0,12.0,0.02,,16.05,,,
173,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-03T00:00,UW_487,43.653,-69.051,1.0,90.0,12.0,0.01,,12.73,,,
174,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_488,43.766999999999996,-66.381,1.0,90.0,12.0,0.02,,3.02,,,
175,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_489,43.751999999999995,-66.789,1.0,90.0,12.0,0.07,,4.37,,,
176,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_490,43.722,-67.268,1.0,90.0,12.0,0.01,,1.97,,,
177,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_491,43.708,-67.749,1.0,90.0,12.0,0.02,,4.11,,,
178,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_492,43.7,-68.01899999999999,1.0,90.0,12.0,0.02,,3.98,,,
179,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_493,43.681000000000004,-68.38600000000001,1.0,90.0,12.0,0.02,,3.03,,,
180,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_494,43.663999999999994,-68.79,1.0,90.0,12.0,1.04,,16.59,,,
181,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-06-19T00:00,UW_495,43.652,-69.179,1.0,90.0,12.0,0.01,,2.76,,,
182,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_496,43.765,-66.429,1.0,90.0,12.0,0.02,,14.19,,,
183,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_497,43.743,-66.95100000000001,1.0,90.0,12.0,0.18,,18.31,,,
184,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_498,43.728,-67.34,1.0,90.0,12.0,0.19,,8.28,,,
185,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_499,43.706,-67.803,1.0,90.0,12.0,0.18,,3.96,,,
186,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_500,43.699,-68.031,1.0,90.0,12.0,0.28,,5.83,,,
187,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_501,43.687,-68.274,1.0,90.0,12.0,0.15,,12.63,,,
188,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_502,43.666000000000004,-68.804,1.0,90.0,12.0,0.01,,5.83,,,
189,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-10T00:00,UW_503,43.648999999999994,-69.233,1.0,90.0,12.0,0.01,,7.07,,,
190,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_504,43.771,-66.325,1.0,90.0,12.0,0.18,,60.74,,,
191,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_505,43.751000000000005,-66.749,1.0,90.0,12.0,0.36,,35.85,,,
192,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_506,43.735,-67.15,1.0,90.0,12.0,0.21,,22.06,,,
193,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_507,43.714,-67.617,1.0,90.0,12.0,0.23,,5.16,,,
194,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_508,43.707,-67.863,1.0,90.0,12.0,0.31,,4.98,,,
195,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_509,43.687,-68.3,1.0,90.0,12.0,0.14,,13.37,,,
196,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_510,43.67,-68.694,1.0,90.0,12.0,0.06,,12.94,,,
197,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-11T00:00,UW_511,43.653,-69.096,1.0,90.0,12.0,8.4,,5.91,,,
198,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_512,43.766000000000005,-66.417,1.0,90.0,12.0,0.0,,13.2,,,
199,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_513,43.753,-66.726,1.0,90.0,12.0,0.13,,36.52,,,
200,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_514,43.733000000000004,-67.153,1.0,90.0,12.0,0.04,,10.39,,,
201,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_515,43.722,-67.507,1.0,90.0,12.0,0.04,,5.34,,,
202,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_516,43.708,-67.796,1.0,90.0,12.0,0.01,,2.86,,,
203,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_517,43.693999999999996,-68.119,1.0,90.0,12.0,0.07,,5.07,,,
204,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_518,43.678999999999995,-68.527,1.0,90.0,12.0,0.09,,3.93,,,
205,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-07-25T00:00,UW_519,43.658,-68.94800000000001,1.0,90.0,12.0,1.42,,16.37,,,
206,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_520,43.768,-66.383,1.0,90.0,12.0,0.05,,26.19,,,
207,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_521,43.751000000000005,-66.796,1.0,90.0,12.0,0.04,,16.73,,,
208,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_522,43.735,-67.215,1.0,90.0,12.0,0.02,,8.3,,,
209,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_523,43.715,-67.584,1.0,90.0,12.0,0.02,,11.25,,,
210,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_524,43.69,-68.186,1.0,90.0,12.0,0.04,,5.48,,,
211,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_525,43.683,-68.439,1.0,90.0,12.0,0.03,,20.04,,,
212,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_526,43.666000000000004,-68.833,1.0,90.0,12.0,0.22,,32.58,,,
213,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-07T00:00,UW_527,43.655,-69.217,1.0,90.0,12.0,0.04,,9.95,,,
214,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_528,43.775,-66.266,1.0,90.0,12.0,0.01,,6.76,,,
215,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_529,43.756,-66.557,1.0,90.0,12.0,0.03,,35.05,,,
216,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_530,43.736000000000004,-66.982,1.0,90.0,12.0,0.03,,29.29,,,
217,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_531,43.72,-67.433,1.0,90.0,12.0,0.65,,3.73,,,
218,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_532,43.696999999999996,-67.916,1.0,90.0,12.0,0.02,,2.63,,,
219,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_533,43.687,-68.14699999999999,1.0,90.0,12.0,0.01,,2.19,,,
220,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_534,43.666000000000004,-68.699,1.0,90.0,12.0,0.02,,4.62,,,
221,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-08-21T00:00,UW_535,43.648999999999994,-69.125,1.0,90.0,12.0,0.11,,14.59,,,
222,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_536,43.77,-66.359,1.0,90.0,12.0,0.04,,25.37,,,
223,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_537,43.75,-66.764,1.0,90.0,12.0,0.05,,21.53,,,
224,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_538,43.728,-67.316,1.0,90.0,12.0,0.04,,15.22,,,
225,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_539,43.718,-67.57600000000001,1.0,90.0,12.0,0.03,,5.43,,,
226,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_540,43.699,-67.979,1.0,90.0,12.0,0.08,,8.0,,,
227,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_541,43.738,-68.26,1.0,90.0,12.0,0.05,,6.22,,,
228,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_542,43.663000000000004,-68.811,1.0,90.0,12.0,0.08,,8.01,,,
229,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-05T00:00,UW_543,43.65,-69.22800000000001,1.0,90.0,12.0,0.53,,6.49,,,
230,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_544,43.769,-66.385,1.0,90.0,12.0,0.03,,15.89,,,
231,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_545,43.748999999999995,-66.806,1.0,90.0,12.0,0.08,,11.35,,,
232,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_546,43.735,-67.142,1.0,90.0,12.0,0.08,,12.05,,,
233,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_547,43.714,-67.616,1.0,90.0,12.0,0.09,,9.74,,,
234,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_548,43.702,-67.92699999999999,1.0,90.0,12.0,0.1,,12.78,,,
235,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_549,43.678999999999995,-68.452,1.0,90.0,12.0,0.22,,25.14,,,
236,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_550,43.663999999999994,-68.806,1.0,90.0,12.0,0.06,,14.85,,,
237,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-18T00:00,UW_551,43.65,-69.196,1.0,90.0,12.0,0.03,,7.4,,,
238,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_552,43.766000000000005,-66.381,1.0,90.0,12.0,0.05,,16.04,,,
239,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_553,43.755,-66.7,1.0,90.0,12.0,0.11,,30.16,,,
240,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_554,43.743,-66.972,1.0,90.0,12.0,0.08,,11.14,,,
241,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_555,43.729,-67.298,1.0,90.0,12.0,0.06,,16.51,,,
242,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_556,43.711000000000006,-67.661,1.0,90.0,12.0,0.06,,8.31,,,
243,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_557,43.696999999999996,-68.142,1.0,90.0,12.0,0.08,,15.11,,,
244,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_558,43.675,-68.57,1.0,90.0,12.0,0.12,,16.67,,,
245,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2002-09-30T00:00,UW_559,43.66,-69.001,1.0,90.0,12.0,0.05,,17.0,,,
246,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-05-12T00:00,UW_01,43.766000000000005,-66.383,3.0,90.0,12.0,0.01,0.01,1.95,0.54,,
247,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-05-12T00:00,UW_02,43.748999999999995,-66.809,3.0,90.0,12.0,0.0,0.0,0.78,0.07,,
248,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-05-12T00:00,UW_03,43.728,-67.154,3.0,90.0,12.0,0.02,0.01,1.3,0.01,,
249,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-05-12T00:00,UW_04,43.723,-67.396,3.0,90.0,12.0,0.02,0.0,0.86,0.04,,
250,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-05-12T00:00,UW_07,43.665,-68.807,3.0,90.0,12.0,0.01,0.01,1.11,0.14,,
251,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-04T00:00,UW_10,43.748000000000005,-66.825,3.0,90.0,12.0,0.0,0.0,5.56,0.75,,
252,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-04T00:00,UW_12,43.701,-67.529,3.0,90.0,12.0,0.0,0.0,5.44,0.58,,
253,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-04T00:00,UW_13,43.685,-68.166,3.0,90.0,12.0,0.01,0.01,4.87,0.41,,
254,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-04T00:00,UW_14,43.674,-68.375,3.0,90.0,12.0,0.01,0.01,4.61,0.8,,
255,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-04T00:00,UW_15,43.669,-68.715,3.0,90.0,12.0,0.02,0.01,6.45,1.25,,
256,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-04T00:00,UW_16,43.653,-69.126,3.0,90.0,12.0,0.01,0.0,2.95,0.22,,
257,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-16T00:00,UW_17,43.762,-66.473,3.0,90.0,12.0,0.01,0.01,10.57,3.7,,
258,Balch,GNATS,Gulf of Maine,"Balch et al., 2012",doi:10.3354/meps09555,MDT,2004-06-16T00:00,UW_18,43.746,-66.78,3.0,90.0,12.0,0.0,0.01,5.42,0.51,,
